date,co_level
1995-07-19,0.749868410569106
1995-07-20,0.77496967545638951
1995-07-23,0.58659321267893683
1995-07-27,0.83677860887096789
1995-07-28,0.796098243460765
1995-07-29,0.65607974193548368
1995-07-31,0.77729054124748509
1995-08-02,0.76311620599999963
1995-08-04,0.77129299599198442
1995-08-05,0.67376477217741892
1995-08-06,0.59465811538461555
1995-08-07,0.68182038276553136
1995-08-08,0.71298620766128962
1995-08-10,0.75432392231075629
1995-08-13,0.68936573481781416
1995-08-19,0.75705872301425625
1995-08-23,0.758537444444444
1995-08-26,0.76956195582329323
1995-08-30,0.89493614371257491
1995-09-07,0.81544346745562124
1995-09-08,0.8209486074950697
1995-09-09,0.74454424206349146
1995-09-10,0.63698806759443349
1995-09-12,0.93129148015872909
1995-09-14,0.88735860878243478
1995-09-19,0.852742032586557
1995-09-21,0.83613977032520337
1995-09-26,0.91720078571428509
1995-09-29,0.90927004056795091
1995-10-01,0.83043038461538488
1995-10-03,1.096040093812374
1995-10-05,0.83607033596837954
1995-10-09,1.042543222664015
1995-10-11,1.1816595298804786
1995-10-14,0.95859788667992163
1995-10-16,0.96212134455445508
1995-10-17,1.0506874316831676
1995-10-19,1.1794705793650779
1995-10-22,0.78441559081836321
1995-10-25,1.1728976181102357
1995-10-26,1.1796361279527547
1995-10-28,1.0266488571428574
1995-10-31,1.0253976340508801
1995-11-06,0.99205207915057958
1995-11-11,0.90480432684824907
1995-11-12,0.91729079060665308
1995-11-13,1.2619110773694393
1995-11-14,1.2124802069632494
1995-11-15,1.0978285272373547
1995-11-16,1.2462696332046332
1995-11-20,1.4996105452793824
1995-11-24,1.1985881428571434
1995-11-26,1.0297048643410844
1995-11-27,1.100336335260115
1995-12-01,1.3754013953934743
1995-12-05,1.29997214423077
1995-12-06,1.3233301653846166
1995-12-07,1.1994610978886759
1995-12-08,1.2190859712643685
1995-12-09,1.1468947209302338
1995-12-10,0.99308240350877119
1995-12-12,1.2172046815533981
1995-12-13,1.05169206769826
1995-12-14,1.185405301158303
1995-12-23,0.94027337065637084
1995-12-28,1.2751893320537429
1995-12-31,1.1505150425531927
1993-01-04,1.2776455782178215
1993-01-09,0.857943990039841
1993-01-14,1.2035213980198027
1993-01-18,1.0450424336633652
1993-01-19,1.244372536345776
1993-01-22,1.4114381660079065
1993-01-25,1.2424711518737663
1993-01-30,0.95120097450980534
1993-01-31,0.95115401176470638
1993-02-01,1.2142282598425203
1993-02-08,1.2476344087301592
1993-02-12,1.1540535688976368
1993-02-14,0.95195789682539655
1993-02-16,0.93898411507936508
1993-02-17,0.98504503174603109
1993-02-22,1.029873970238095
1993-02-24,0.91734027435387644
1993-02-25,1.0248810216962525
1993-02-28,1.0466266533864548
1993-03-01,1.2329577705882346
1993-03-07,1.0945509563492068
1993-03-12,1.0228884552683895
1993-03-13,0.87555414486921523
1993-03-16,0.93693611952191225
1993-03-19,1.0165683039215683
1993-03-20,0.98243271905697471
1993-03-26,1.1008092356435639
1993-04-01,0.86088398446601966
1993-04-03,0.88149576122449014
1993-04-06,0.83753328744939282
1993-04-07,0.96466331568228048
1993-04-17,0.81492367617107953
1993-04-22,0.84948623529411771
1993-04-24,0.72488784959349539
1993-04-25,0.66304700610997913
1993-04-27,0.80097546734693947
1993-04-30,0.96606544763860347
1993-05-01,0.8160355958762886
1993-05-09,0.73588216938775575
1993-05-10,0.92144221384928737
1993-05-11,0.85923137782340875
1993-05-13,0.75221868106995915
1993-05-21,0.81384877113402121
1993-05-24,0.700187801242236
1993-05-27,0.758262958762887
1993-05-30,0.62843539130434767
1993-06-01,0.6752052061855669
1993-06-06,0.56964840709812137
1993-06-09,0.77301091188524584
1993-06-13,0.65850124844720515
1993-06-16,0.74578398565573789
1993-06-18,0.82929894285714334
1993-06-20,0.657143453416149
1993-06-25,0.83291518126272934
1993-06-26,0.69993355761316822
1993-06-28,0.74972505555555569
1993-07-05,0.57316478646934443
1993-07-10,0.68771027139874752
1993-07-13,0.72342094398340251
1993-07-14,0.74369932577319564
1993-07-18,0.625005562761506
1993-07-20,0.71135477823408544
1993-07-23,0.78205268571428543
1993-07-25,0.59084080167014585
1993-07-26,0.69752539344262277
1993-07-28,0.79907455375253489
1993-08-02,0.76756170612244878
1993-08-03,0.77458672708757625
1993-08-06,0.79265035845213816
1993-08-14,0.78233385862785931
1993-08-15,0.66909568343815584
1993-08-17,0.86366548254620112
1993-08-18,0.85134632448979564
1993-08-19,0.86966903042596388
1993-08-20,0.84603128861788512
1993-08-21,0.70279695884773663
1993-08-24,0.80374508367346953
1993-08-27,0.99347595934959332
1993-09-01,0.87115303232323282
1993-09-02,0.87773394534412907
1993-09-10,0.8948168545454549
1993-09-13,0.716745239350913
1993-09-17,0.89119959674134386
1993-09-18,0.88531258110882893
1993-09-20,0.93343231083844491
1993-09-27,1.1347665010526313
1993-09-28,1.0733131085594982
1993-10-04,1.044693656
1993-10-07,1.0180173979999994
1993-10-08,1.1526330694444433
1993-10-12,1.0521984482071709
1993-10-16,1.0196632204408811
1993-10-24,1.2332307520161292
1993-10-28,1.2400040657370512
1993-11-01,1.0978179940711454
1993-11-03,1.38393283203125
1993-11-04,1.3461007128906242
1993-11-09,1.8260714280078905
1993-11-10,1.8022322901960794
1993-11-11,1.4343499625984257
1993-11-13,1.0785579429133849
1993-11-16,1.3050175834970519
1993-11-17,1.4475576208251462
1993-11-20,1.2169357642436158
1993-11-22,1.3514179625246541
1993-11-23,1.3941702000000002
1993-11-25,0.93833922529644287
1993-11-27,1.1862052783300203
1993-12-04,1.2954847544554444
1993-12-05,1.0761453630952378
1993-12-11,1.0351307145669297
1993-12-13,1.2721662352941185
1993-12-18,1.4076440604288512
1993-12-20,1.4075937821011666
1993-12-21,1.2027974805447461
1993-12-27,1.3076950019801978
1993-12-28,1.3924979158512716
1993-12-31,1.3253860976562506
1994-01-05,1.1762577669902907
1994-01-07,1.3308174785156255
1994-01-09,1.0943260948616598
1994-01-13,1.4939794271653546
1994-01-20,1.5587258270377731
1994-02-01,1.3079677025440306
1994-02-03,1.3907135761718754
1994-02-04,1.3370167832031232
1994-02-06,1.1289787707509877
1994-02-07,1.1757164282907686
1994-02-09,1.0562704589843754
1994-02-18,1.4059572896281791
1994-02-24,1.071390484189723
1994-02-26,0.903277909090909
1994-02-27,0.78693990674603131
1994-02-28,1.0227657775590551
1994-03-07,1.1286692435643559
1994-03-09,0.94714610650887587
1994-03-10,1.0583923307240704
1994-03-13,0.92136924409448773
1994-03-15,1.0780764015748021
1994-03-18,0.97927394841269844
1994-03-20,0.75752589400000081
1994-03-23,0.94405262500000076
1994-03-25,0.90233035700197306
1994-03-26,0.82744449404761866
1994-03-29,0.95757556324110726
1994-03-30,0.97377569900990113
1994-04-02,0.920333520746888
1994-04-06,0.90276116701461329
1994-04-09,0.7184683157894739
1994-04-12,0.92236540042372794
1994-04-21,0.83236612000000054
1994-04-22,0.82637917226890722
1994-04-23,0.773555233050847
1994-04-25,0.80072396828752657
1994-04-28,0.78629415690376581
1994-04-29,0.8623831583333339
1994-05-07,0.730540568134172
1994-05-10,0.888121064718163
1994-05-12,0.75714944467640888
1994-05-25,0.801406905263158
1994-06-01,0.75898105175983466
1994-06-05,0.69656921784232328
1994-06-09,0.81565683367556452
1994-06-10,0.9311075814432993
1994-06-14,0.69523956521739216
1994-06-20,0.81239456639004093
1994-06-21,0.79241921532091109
1994-06-22,0.8018472365145235
1994-06-25,0.72564064596273248
1994-06-26,0.61102499584199532
1994-06-27,0.72501848049281281
1994-06-29,0.74850827122153185
1994-06-30,0.77831209650924049
1994-07-16,0.72348641962421723
1994-07-19,0.77098836701030893
1994-07-22,0.72952155532786911
1994-07-23,0.65392267634854784
1994-08-02,0.84160577083333366
1994-08-04,0.77897801250000032
1994-08-05,0.80061361666666664
1994-08-08,0.78859489049586717
1994-08-09,0.81518875833333349
1994-08-12,0.91088063711340184
1994-08-13,0.74983340702479362
1994-08-29,0.81044156907216469
1994-09-04,0.6534629010309283
1994-09-10,0.868476179704017
1994-09-13,0.885415735729387
1994-09-21,1.0508344071729951
1994-09-24,0.95597130997876889
1994-09-26,0.99198930232558191
1994-09-29,1.0480483912133889
1994-10-05,0.94298159432048678
1994-10-07,1.1749064439918544
1994-10-08,1.0407836720977603
1994-10-09,0.87384187346938824
1994-10-11,1.113887492929293
1994-10-16,0.79666322154471592
1994-10-17,1.2007085131845843
1994-10-18,1.3436577283702207
1994-10-20,1.2861922469879514
1994-10-21,1.3815263592814389
1994-10-22,1.3034223687374742
1994-10-25,1.1414220418326702
1994-10-27,1.2064276852589659
1994-10-29,1.0482727924151691
1994-10-31,1.3668002186878725
1994-11-05,1.108078934262948
1994-11-06,1.0048870399201593
1994-11-14,1.2796638320000007
1994-11-19,1.0121784099999991
1994-11-20,1.0076656350806439
1994-11-21,1.1912735009940354
1994-11-23,1.1968740098619326
1994-12-06,1.1883713867187509
1994-12-08,1.0798663645224176
1994-12-14,1.2860087278106507
1994-12-17,1.3196750980392162
1994-12-22,2.1096468129921249
1994-12-29,1.1645794102564104
2019-11-20,0.27330652156862745
2019-06-27,0.23843550763358778
2019-06-29,0.25927688888888861
2019-10-11,0.25909036653386447
2019-11-24,0.32371974509803891
2019-11-29,0.23974001158301167
2019-01-26,0.36410706513409968
2019-02-06,0.31643513026819919
2019-02-19,0.29187320392156868
2019-03-12,0.27494686153846143
2019-03-13,0.2758449575289576
2019-03-23,0.2724457999999999
2019-04-01,0.28772630566037771
2019-05-05,0.24421491372549015
2019-05-09,0.22660289494163438
2019-05-10,0.22262452123552121
2019-05-13,0.21968672413793097
2019-05-14,0.23691608949416343
2019-05-17,0.24644777519379843
2019-05-19,0.22480946484374995
2019-05-20,0.2180581634241244
2019-05-22,0.21376541698841695
2019-05-23,0.23615451526717557
2019-05-26,0.21679162835249038
2019-06-01,0.25713528244274814
2019-06-02,0.23011951937984479
2019-06-04,0.23243161832061071
2019-06-15,0.22526596525096521
2019-06-21,0.20904188593155906
2019-06-22,0.20513253053435115
2019-06-28,0.2566088664122137
2019-07-02,0.23894070038910498
2019-07-03,0.2376217782101169
2019-07-12,0.23713047674418608
2019-07-13,0.25078979687499992
2019-07-14,0.22162438671875
2019-07-18,0.21676987058823524
2019-07-20,0.21500672332015808
2019-07-22,0.20942754581673312
2019-08-18,0.2422591183206107
2019-08-22,0.24737530534351135
2019-08-23,0.24343170270270273
2019-08-24,0.23567138610038615
2019-08-25,0.23258320622568104
2019-08-27,0.24899143893129774
2019-08-28,0.24437174230769218
2019-08-29,0.24861102692307691
2019-09-02,0.24632941269841269
2019-09-03,0.27035957707509883
2019-09-04,0.25915089062500007
2019-09-08,0.23890362992125996
2019-09-13,0.29315208627451
2019-09-15,0.27460192094861652
2019-09-29,0.21433398412698407
2019-09-30,0.2420942716535433
2019-10-08,0.31045568650793631
2019-10-14,0.30247027710843361
2019-10-24,0.29854154365079383
2019-10-28,0.2814356625514402
2019-11-26,0.32829775875486389
2019-11-30,0.25740744787644787
2019-01-02,0.33211813671874996
2019-01-08,0.34515039999999986
2019-01-14,0.3219414923076922
2019-01-15,0.31870935271317796
2019-01-21,0.25937468992248086
2019-01-24,0.35355216793893135
2019-01-25,0.34331096934865879
2019-02-05,0.32811224521072768
2019-02-08,0.31870297727272739
2019-02-10,0.28799129924242417
2019-02-12,0.33034354372623548
2019-02-14,0.28735451526717554
2019-02-15,0.29509861685823791
2019-02-27,0.29659787499999996
2019-03-02,0.29507664150943391
2019-03-03,0.26585496603773584
2019-03-16,0.27032697222222218
2019-03-18,0.33094506614786012
2019-03-20,0.29868530534351134
2019-03-28,0.29049791187739449
2019-04-08,0.29745737451737442
2019-04-19,0.26628056153846175
2019-05-02,0.26273805343511442
2019-05-28,0.23738554752851715
2019-06-10,0.2338758488372093
2019-06-25,0.22465897718631175
2019-07-28,0.2589315039370077
2019-07-29,0.25589560465116279
2019-07-30,0.24951393023255808
2019-08-03,0.26422524609375003
2019-08-04,0.24896640856031124
2019-08-05,0.27171448062015496
2019-08-08,0.24652651351351348
2019-08-13,0.26818027027027019
2019-08-15,0.27398334980988592
2019-08-17,0.25052300000000005
2019-08-30,0.26978408139534904
2019-09-05,0.25348351764705884
2019-09-18,0.25276278906249994
2019-09-27,0.23508415686274506
2019-09-28,0.22504709803921569
2019-10-26,0.34185282661290317
2019-10-27,0.24098599591836742
2019-10-29,0.29993870040485815
2019-10-30,0.2617634096385541
2019-11-27,0.30711409302325604
2019-12-01,0.255410528957529
2019-12-04,0.3410671930501929
2019-12-05,0.35140226153846149
2019-12-08,0.295749776061776
2019-12-27,0.32684715234375011
2019-01-11,0.32809618918918915
2019-01-18,0.34078262977099227
2019-01-30,0.33003073643410852
2019-08-02,0.257095550387597
2019-10-20,0.31067076923076931
2019-11-03,0.37325291269841293
2019-11-04,0.39538226294820733
2019-11-07,0.35407142292490112
2019-11-09,0.3561429173228346
2019-11-11,0.36289304761904739
2019-11-12,0.32570776078431374
2019-11-14,0.34510158984375022
2019-12-06,0.35334394980694972
2019-12-07,0.31434875581395344
2019-12-10,0.320274593869732
2019-12-12,0.35974078927203063
2019-12-21,0.43489683003952562
2019-12-24,0.38828253333333329
2005-01-07,0.61319695903614513
2005-01-11,0.57990765458937255
2005-01-12,0.57833292124105018
2005-01-15,0.67760369638554174
2005-01-17,0.64155665533980555
2005-01-20,0.799051579710145
2005-01-23,0.59370659854014585
2005-01-26,0.66639357004830879
2005-02-06,0.58559651338199536
2005-02-07,0.62805462711864424
2005-02-09,0.7362993301204821
2005-02-11,0.58494272946859938
2005-02-13,0.52590798547215489
2005-02-18,0.56010426811594249
2005-02-21,0.50581415217391312
2005-02-23,0.56296899761336539
2005-02-24,0.5773145799522672
2005-02-28,0.53916523741007183
2005-03-09,0.5628433725961538
2005-03-11,0.59760836666666639
2005-03-12,0.51469468019093145
2005-03-18,0.51061964677804261
2005-03-19,0.45243758612440205
2005-03-21,0.44850599282296677
2005-03-24,0.463574425837321
2005-03-27,0.48471215942028983
2005-03-29,0.43658040669856463
2005-04-01,0.50652226777251119
2005-04-02,0.49481374300254466
2005-04-03,0.44397984263959367
2005-04-06,0.5778868801020407
2005-04-12,0.48108381491002566
2005-04-13,0.46185983887468068
2005-04-17,0.48325776863753211
2005-04-21,0.46111417391304382
2005-04-24,0.32150593830334206
2005-04-25,0.39078422622107978
2005-04-28,0.37834228644501267
2005-05-06,0.42385849487179489
2005-05-07,0.39145664432989691
2005-05-08,0.37356651162790711
2005-05-12,0.4253869383033419
2005-05-16,0.38162893861892594
2005-05-19,0.43478662982005151
2005-05-20,0.44876425515463925
2005-05-24,0.39326723514211914
2005-05-26,0.40329414138817465
2005-05-27,0.42980972493573261
2005-05-29,0.33151632474226839
2005-06-03,0.38874228940568495
2005-06-05,0.36895764675324694
2005-06-06,0.40974602849740938
2005-06-13,0.39232945244215928
2005-06-14,0.410025416020672
2005-06-17,0.3589839896373056
2005-06-19,0.35239330129870106
2005-06-27,0.40879476103896062
2005-06-29,0.42041463307493543
2005-07-01,0.43688443814432992
2005-07-08,0.39378236246786619
2005-07-11,0.4154512649350649
2005-07-13,0.42771220051413883
2005-07-16,0.42263780829015551
2005-07-17,0.38342360465116293
2005-07-22,0.42171204166666648
2005-07-24,0.35699083550913835
2005-07-26,0.40664441253263706
2005-07-28,0.39098988802083323
2005-08-01,0.39346058746736279
2005-08-06,0.40063818298969084
2005-08-08,0.41416346015424138
2005-08-12,0.44113552185089971
2005-08-15,0.40607114728682159
2005-08-19,0.40676384155844181
2005-08-21,0.37806806806282739
2005-08-23,0.39231597135416685
2005-08-24,0.38359481865285
2005-08-25,0.42297493766233724
2005-09-07,0.46599629081632649
2005-09-09,0.41926499488491042
2005-09-12,0.42446318367346919
2005-09-19,0.50056426410256416
2005-09-20,0.48752324871794889
2005-09-21,0.47411738461538455
2005-09-24,0.39337043523316062
2005-09-26,0.50083322222222182
2005-10-05,0.50122178292682928
2005-10-06,0.50743792420537914
2005-10-07,0.52987333576642393
2005-10-13,0.61022128117359387
2005-10-20,0.54756318446601948
2005-10-22,0.57505329901960811
2005-10-29,0.56185370967741921
2005-10-30,0.55523661940298552
2005-11-07,0.65448053217821756
2005-11-11,0.56773597051597047
2005-11-14,0.64619514987714965
2005-11-19,0.74508081637717072
2005-11-21,0.84234353694581265
2005-11-26,0.54585886552567287
2005-12-04,0.52795446650124078
2005-12-05,0.67135078024691375
2005-12-08,0.68958256310679666
2005-12-10,0.77464009268292711
2005-12-16,0.72657139119804415
2005-12-17,0.68358982396087975
2005-12-21,0.8101893574879222
2005-12-22,0.77951324455205773
2005-12-24,0.7526215756097554
2005-12-28,0.6854080968523
2005-12-29,0.63766238199513336
2005-12-30,0.62833202439024338
2015-03-06,0.36542710738255035
2015-03-13,0.32452601003344472
2015-03-16,0.34473353177257554
2015-03-19,0.29981456565656539
2015-04-24,0.24982936236933792
2015-04-25,0.23757498958333334
2015-04-27,0.25675991695501693
2015-05-04,0.26730253846153823
2015-05-10,0.26320170383275238
2015-05-11,0.26888917301038051
2015-06-02,0.22538056896551714
2015-06-14,0.22280434507042257
2015-06-19,0.23720187372013637
2015-06-20,0.23561617406143348
2015-06-21,0.21152625517241369
2015-06-23,0.22729880689655177
2015-06-24,0.23089840689655181
2015-06-29,0.24356772569444435
2015-07-04,0.25120137809187282
2015-07-10,0.25906436013985995
2015-07-14,0.22608464335664336
2015-07-18,0.23946237543859655
2015-07-19,0.23183776573426562
2015-08-30,0.26823688808664264
2015-09-07,0.28839618835616454
2015-09-10,0.2844411335616438
2015-09-22,0.27372293470790354
2015-09-23,0.30250042465753418
2015-09-27,0.270327843537415
2015-09-28,0.29806013310580187
2015-09-29,0.30029591496598623
2015-09-30,0.28195149152542387
2015-10-02,0.23999032890365435
2015-10-03,0.23467330303030298
2015-10-14,0.33155563513513486
2015-11-07,0.30631884666666659
2015-11-13,0.36537805685618741
2015-11-18,0.37275017747440309
2015-01-09,0.42647094557823162
2015-02-24,0.34007831292516988
2015-03-01,0.32587164067796615
2015-03-07,0.36617891919191919
2015-04-08,0.27145792226148413
2015-05-15,0.2505075226480839
2015-05-20,0.23387001052631584
2015-05-21,0.22747903873239439
2015-07-01,0.26476692733564022
2015-07-27,0.25378365017667814
2015-07-31,0.25391755244755249
2015-08-11,0.23648303846153845
2015-08-15,0.29036143706293727
2015-08-17,0.29822680701754417
2015-08-23,0.26779971578947392
2015-08-25,0.2736185263157897
2015-09-04,0.28363127118644077
2015-10-05,0.26104652842809362
2015-10-08,0.36147700000000016
2015-10-15,0.31589308999999988
2015-10-17,0.26438360402684558
2015-10-18,0.25373504713804695
2015-10-25,0.30114258724832227
2015-10-30,0.29956429999999989
2015-11-10,0.35768900333333364
2015-11-12,0.36962838127090281
2015-02-23,0.28058436148648669
2015-03-08,0.37497778451178471
2015-03-30,0.30257945017182153
2015-04-07,0.27765324295774657
2015-05-07,0.2684863263888887
2015-05-16,0.25063996466431093
2015-05-26,0.23328877543859652
2015-05-29,0.25155683157894748
2015-05-30,0.2397746334519574
2015-09-02,0.30905598976109222
2015-11-26,0.32055628040540524
2015-12-28,0.33204089898989908
2015-10-31,0.33154890969899653
2015-11-05,0.34101260869565236
2015-12-01,0.42983853666666649
2015-12-02,0.44391301333333355
2015-12-26,0.26212951851851851
2015-01-04,0.43511272203389839
2015-01-28,0.38276744673539503
2015-11-09,0.37839106020066904
2015-12-24,0.2990660033444818
2015-11-02,0.36717521666666636
2015-11-16,0.31885491525423731
2015-12-25,0.32562998305084734
2015-01-18,0.41924378350515451
2015-02-25,0.36473717288135593
2015-10-22,0.34704621885521897
2015-12-05,0.47379293898305058
2015-12-06,0.47135554421768711
2015-01-11,0.40989821034482776
2015-02-09,0.33072311864406778
2015-12-07,0.5345737080536912
2015-12-13,0.3639090067567568
2015-03-29,0.27910146153846166
2015-04-09,0.286303293286219
2015-04-14,0.26325168181818204
2015-04-17,0.31227109154929583
2015-04-18,0.32190133451957259
2015-04-20,0.25104834982332164
2015-04-30,0.28767695454545478
2015-05-01,0.28545786013986024
2015-06-06,0.23789086713286714
2015-01-07,0.44280239455782305
2015-03-27,0.31693903780068738
2015-04-21,0.24347411538461547
2020-04-25,0.25187437295081955
2020-04-28,0.23909145934959353
2020-05-04,0.22173136842105257
2020-05-07,0.2382867550200804
2020-05-09,0.20757020080321292
2020-05-11,0.2013121847389559
2020-05-19,0.21762833603238857
2020-05-31,0.21228477049180317
2020-06-01,0.23512587804878043
2020-06-27,0.21807936400000014
2020-06-28,0.198750336
2020-06-30,0.20346378087649411
2020-07-01,0.21547372834645673
2020-07-02,0.22206302371541492
2020-07-05,0.25187223199999992
2020-07-06,0.24980263888888876
2020-07-14,0.21518461788617882
2020-07-15,0.23084665863453802
2020-07-18,0.25035882786885233
2020-01-10,0.31439713492063509
2020-02-23,0.29436985950413225
2020-03-01,0.25533567073170754
2020-03-03,0.3010777580645162
2020-03-12,0.29708392244897969
2020-03-13,0.23349607258064523
2020-04-17,0.22288555378486061
2020-04-18,0.20882109200000012
2020-04-22,0.21739095967741945
2020-04-24,0.24158109756097557
2020-04-26,0.22044424691358025
2020-04-27,0.22082772469635631
2020-04-29,0.22638583265306117
2020-05-13,0.22820417741935489
2020-05-14,0.24126972509960165
2020-05-17,0.22456873199999994
2020-05-18,0.2265818273092369
2020-05-24,0.24856654356846489
2020-05-27,0.26333545783132517
2020-05-30,0.22364737959183667
